mac_code_file,mac_name_length_offset,mac_mangled_name,x86_address,confidence,evidence,raw_inventory_status,raw_name_length_offset
CODE_06_AI.bin,0x0000D721,GetCurrentElement__20CGenericGroupManagerFv,0x0041EB40,high,"gets current group and returns its current-element vslot 0x11C result; signatures, 40-slot manager layout, vtable/ILT calls, nested iterator inverse pairs, and family sequence corroborate ownership",exact_tuple,0x0000D721
CODE_06_AI.bin,0x0000D79D,GetNthElement__20CGenericGroupManagerFi,0x0041EB60,high,"starts first element then advances global nested iterator up to supplied index; signatures, 40-slot manager layout, vtable/ILT calls, nested iterator inverse pairs, and family sequence corroborate ownership",exact_tuple,0x0000D79D
CODE_06_AI.bin,0x0000D827,GetGroupElementIsMemberOf__20CGenericGroupManagerFP11CGameObject,0x0041EB90,high,"iterates groups and returns first whose membership vslot 0x130 confirms supplied object; signatures, 40-slot manager layout, vtable/ILT calls, nested iterator inverse pairs, and family sequence corroborate ownership",exact_tuple,0x0000D827
CODE_06_AI.bin,0x0000D90F,CreateNewGroup__20CGenericGroupManagerFUsPUs,0x0041EBE0,high,"exact ushort count/id-list ABI allocates 0x168 CGenericGroup, appends it, resolves registry IDs, and attaches members; signatures, manager/group vtables, 40-slot layout, callers/ILTs, inverse mutations, bounds/view strides, and family sequence corroborate ownership",exact_tuple,0x0000D90F
CODE_06_AI.bin,0x0000D961,AddNewGroup__20CGenericGroupManagerFP13CGenericGroup,0x0041EC80,high,"appends supplied group pointer to 40-slot table under capacity and increments count; signatures, manager/group vtables, 40-slot layout, callers/ILTs, inverse mutations, bounds/view strides, and family sequence corroborate ownership",exact_tuple,0x0000D961
CODE_06_AI.bin,0x0000D9A1,CreateNewGroup__20CGenericGroupManagerFv,0x0041ECA0,high,"exact no-op virtual body proven by manager vtable slot and family position; signatures, manager/group vtables, 40-slot layout, callers/ILTs, inverse mutations, bounds/view strides, and family sequence corroborate ownership",exact_tuple,0x0000D9A1
CODE_06_AI.bin,0x0000DA2F,DeleteGroup__20CGenericGroupManagerFP13CGenericGroup,0x0041ECB0,high,"finds exact group pointer, destroys it, decrements count, compacts 40-slot table, and clears tail; signatures, manager/group vtables, 40-slot layout, callers/ILTs, inverse mutations, bounds/view strides, and family sequence corroborate ownership",exact_tuple,0x0000DA2F
CODE_06_AI.bin,0x0000DA97,AddElementToGroup__20CGenericGroupManagerFP11CGameObjectP13CGenericGroup,0x0041ED20,high,"forwards supplied object/group through manager AddNewGroup/member attach slots and activates child; signatures, manager/group vtables, 40-slot layout, callers/ILTs, inverse mutations, bounds/view strides, and family sequence corroborate ownership",exact_tuple,0x0000DA97
CODE_06_AI.bin,0x0000DB81,RemoveElementFromGroup__20CGenericGroupManagerFP11CGameObjectP13CGenericGroup,0x0041ED40,high,"invokes group remove slot, deletes empty group when configured, decrements and compacts manager slots; signatures, manager/group vtables, 40-slot layout, callers/ILTs, inverse mutations, bounds/view strides, and family sequence corroborate ownership",exact_tuple,0x0000DB81
CODE_06_AI.bin,0x0000DC13,FindElementInGroupAndRemoveIt__20CGenericGroupManagerFP11CGameObject,0x0041EDE0,high,"finds owning group through membership slot then forwards exact object/group pair to remove operation; signatures, manager/group vtables, 40-slot layout, callers/ILTs, inverse mutations, bounds/view strides, and family sequence corroborate ownership",exact_tuple,0x0000DC13
CODE_06_AI.bin,0x0000DD0F,GetAllBoundingBoxes__20CGenericGroupManagerFP5tRect,0x0041EE00,high,"iterates groups, gets 16-bit bounds through slot 0x48, emits four-int rectangles, and returns count; signatures, manager/group vtables, 40-slot layout, callers/ILTs, inverse mutations, bounds/view strides, and family sequence corroborate ownership",exact_tuple,0x0000DD0F
CODE_06_AI.bin,0x0000DDAB,GetViewData__20CGenericGroupManagerFP9CViewData,0x0041EE90,high,"iterates groups, emits each child view records through slot 0x158 with exact 0x4C stride, and sums count; signatures, manager/group vtables, 40-slot layout, callers/ILTs, inverse mutations, bounds/view strides, and family sequence corroborate ownership",exact_tuple,0x0000DDAB
CODE_06_AI.bin,0x0000DE45,CheckGroupIntersection__20CGenericGroupManagerFP7CVSRectP7AICOORD,0x0041EED0,high,"iterates groups and returns true on first slot-0x15C rect/point query success; signatures, manager/group vtables, 40-slot layout, callers/ILTs, inverse mutations, bounds/view strides, and family sequence corroborate ownership",exact_tuple,0x0000DE45
CODE_06_AI.bin,0x0000E855,__ct__19CPlayerLemmingGroupFP3CAIP14CObjectManagerP17CFormationManager,0x00414010,high,"base CGenericGroup constructor call, player-group vtable install, exact three-pointer signature, derived size and manager allocation callers; signatures, ILTs/callers, player-group vtable, object fields, inverse child operations, command semantics, and family neighborhood corroborate ownership",exact_tuple,0x0000E855
CODE_06_AI.bin,0x0000E8C9,Restart__19CPlayerLemmingGroupFv,0x00414040,high,"base child clear plus exact player-group fields 0x160/164/168/170 reset; signatures, ILTs/callers, player-group vtable, object fields, inverse child operations, command semantics, and family neighborhood corroborate ownership",exact_tuple,0x0000E8C9
CODE_06_AI.bin,0x0000E926,__dt__19CPlayerLemmingGroupFv,0x00414070,high,"restores player-group vtable and delegates non-deleting base child destruction; signatures, ILTs/callers, player-group vtable, object fields, inverse child operations, command semantics, and family neighborhood corroborate ownership",exact_tuple,0x0000E926
CODE_06_AI.bin,0x0000E9B5,GetViewData__19CPlayerLemmingGroupFP9CViewData,0x00414080,high,"iterates player lemmings, skips state 12, emits exact 0x4C CViewData records, and returns count; signatures, ILTs/callers, player-group vtable, object fields, inverse child operations, command semantics, and family neighborhood corroborate ownership",exact_tuple,0x0000E9B5
CODE_06_AI.bin,0x0000EA90,Delete__19CPlayerLemmingGroupFv,0x00414130,high,"clears active target back-reference at 0x8C and group target field 0x170; exact no-argument player-group cleanup; signatures, ILTs/callers, player-group vtable, object fields, inverse child operations, command semantics, and family neighborhood corroborate ownership",exact_tuple,0x0000EA90
CODE_06_AI.bin,0x0000F0CF,Process__19CPlayerLemmingGroupFv,0x00414150,high,"services children and executes player-group command/use-object state machine over fields 0x160..0x170; signatures, ILTs/callers, player-group vtable, object fields, inverse child operations, command semantics, and family neighborhood corroborate ownership",exact_tuple,0x0000F0CF
CODE_06_AI.bin,0x0000F161,AddLemmingToGroup__19CPlayerLemmingGroupFP14CPlayerLemming,0x00414600,high,"appends child, marks group dirty, binds owner, and updates primary/player-control flags; signatures, ILTs/callers, player-group vtable, object fields, inverse child operations, command semantics, and family neighborhood corroborate ownership",exact_tuple,0x0000F161
CODE_06_AI.bin,0x0000F27D,AddUseObject__19CPlayerLemmingGroupFi,0x00414660,high,"resolves 16-bit level entity ID and queues paired move/use-object commands; signatures, ILTs/callers, player-group vtable, object fields, inverse child operations, command semantics, and family neighborhood corroborate ownership",exact_tuple,0x0000F27D
CODE_06_AI.bin,0x0000F355,AddUseObject__19CPlayerLemmingGroupFP11CGameObjecti,0x00414730,high,"accepts object pointer plus ID and queues paired move/use-object commands; signatures, ILTs/callers, player-group vtable, object fields, inverse child operations, command semantics, and family neighborhood corroborate ownership",exact_tuple,0x0000F355
CODE_06_AI.bin,0x0000F3DD,RemoveLemmingFromGroup__19CPlayerLemmingGroupFP14CPlayerLemming,0x004147D0,high,"removes exact child, restores first child player control when active, and marks group dirty; signatures, ILTs/callers, player-group vtable, object fields, inverse child operations, command semantics, and family neighborhood corroborate ownership",exact_tuple,0x0000F3DD
CODE_06_AI.bin,0x0000F4A3,SetPlayerControlled__19CPlayerLemmingGroupFUcP14CPlayerLemming,0x00414810,high,"sets all child control flags, selects optional leader, stores active state, and swaps leader first; signatures, ILTs/callers, player-group vtable, object fields, inverse child operations, command semantics, and family neighborhood corroborate ownership",exact_tuple,0x0000F4A3
CODE_06_AI.bin,0x0000F4F5,CheckPlayerControlled__19CPlayerLemmingGroupFv,0x00414880,high,"exact getter for player-controlled state at group offset 0x168; signatures, ILTs/callers, player-group vtable, object fields, inverse child operations, command semantics, and family neighborhood corroborate ownership",exact_tuple,0x0000F4F5
CODE_06_AI.bin,0x0000F567,GetFirstDeadLemming__19CPlayerLemmingGroupFv,0x00414890,high,"iterates from first child and returns first lemming in dead state 8; signatures, ILTs/callers, player-group vtable, object fields, inverse child operations, command semantics, and family neighborhood corroborate ownership",exact_tuple,0x0000F567
CODE_06_AI.bin,0x0000F637,ClearExistingWaypoints__19CPlayerLemmingGroupFv,0x004148F0,high,"clears child pending commands and active use-object target then caches current child count; signatures, ILTs/callers, player-group vtable, object fields, inverse child operations, command semantics, and family neighborhood corroborate ownership",exact_tuple,0x0000F637
CODE_06_AI.bin,0x0000F6BB,HasSFXChanged__19CPlayerLemmingGroupFv,0x00414960,high,exact manager HasSFXChanged at 0x004193F0 calls ILT 0x00401302 to this child-table stream-dirty walker; alternate 0x004149A0 is called only by the target-specific dirty-table path,exact_tuple,0x0000F6BB
CODE_06_AI.bin,0x0001722A,__ct__6CMoverFv,0x0042E590,high,"type 0x34 base initialization, AA55 sentinels, mover vtable install, and exact manager allocation family; exact signatures, ILTs, vtable slots, callers, constants, object fields, inverse rider operations, and Mac family behavior corroborate ownership",exact_tuple,0x0001722A
CODE_06_AI.bin,0x00017258,Restart__6CMoverFv,0x0042E5E0,high,"calls inherited restart and CMover Initialise through distinct ILTs; exact signatures, ILTs, vtable slots, callers, constants, object fields, inverse rider operations, and Mac family behavior corroborate ownership",exact_tuple,0x00017258
CODE_06_AI.bin,0x0001729E,Initialise__6CMoverFv,0x0042E600,high,"resets movement, state, trigger, rider count, active flag, and state id 0x18; exact signatures, ILTs, vtable slots, callers, constants, object fields, inverse rider operations, and Mac family behavior corroborate ownership",exact_tuple,0x0001729E
CODE_06_AI.bin,0x000172FC,__dt__6CMoverFv,0x0042E640,high,"restores mover vtable and calls semantic base destruction; separate deleting wrapper remains excluded; exact signatures, ILTs, vtable slots, callers, constants, object fields, inverse rider operations, and Mac family behavior corroborate ownership",exact_tuple,0x000172FC
CODE_06_AI.bin,0x0001738C,SetPos__6CMoverFv,0x0042E650,high,"marks the exact 16x16 mover footprint in the level tile grid; exact signatures, ILTs, vtable slots, callers, constants, object fields, inverse rider operations, and Mac family behavior corroborate ownership",exact_tuple,0x0001738C
CODE_06_AI.bin,0x000173FA,IsAt__6CMoverFiiRi,0x0042E700,high,"two integer coordinates plus int reference output, 16x16 containment, writes platform height plus 8; exact signatures, ILTs, vtable slots, callers, constants, object fields, inverse rider operations, and Mac family behavior corroborate ownership",exact_tuple,0x000173FA
CODE_06_AI.bin,0x000174C2,Set__6CMoverFUsiUcii,0x0042E760,high,"exact five-argument initializer, slot id, heading, mode, node index/count, height sampling, and active state; exact signatures, ILTs, vtable slots, callers, constants, object fields, inverse rider operations, and Mac family behavior corroborate ownership",exact_tuple,0x000174C2
CODE_06_AI.bin,0x000175EE,SetUpNextNode__6CMoverFUl,0x0042E850,high,"one unsigned time argument, wraps route index, resolves next node, and initializes interpolation deadline; exact signatures, ILTs, vtable slots, callers, constants, object fields, inverse rider operations, and Mac family behavior corroborate ownership",exact_tuple,0x000175EE
CODE_06_AI.bin,0x00017708,FindObjectsOnTopOfMe__6CMoverFv,0x0042E980,high,"scans registry, rejects self/type 7, tests 16x16 footprint, and attaches matching entities; exact signatures, ILTs, vtable slots, callers, constants, object fields, inverse rider operations, and Mac family behavior corroborate ownership",exact_tuple,0x00017708
CODE_06_AI.bin,0x000177BC,MoveObjects__6CMoverFiii,0x0042EA40,high,"exact three-delta ABI and translates every attached object by fixed-point deltas; exact signatures, ILTs, vtable slots, callers, constants, object fields, inverse rider operations, and Mac family behavior corroborate ownership",exact_tuple,0x000177BC
CODE_06_AI.bin,0x00017B78,Process__6CMoverFv,0x0042EB00,high,"full mover route/state machine over node, timing, rider, trigger, network, occupancy, and interpolation fields; exact signatures, ILTs, vtable slots, callers, constants, object fields, inverse rider operations, and Mac family behavior corroborate ownership",exact_tuple,0x00017B78
CODE_06_AI.bin,0x00017BA0,Switch__6CMoverFv,0x0042EEB0,high,"exact no-argument trigger latch setter at offset 0x148; exact signatures, ILTs, vtable slots, callers, constants, object fields, inverse rider operations, and Mac family behavior corroborate ownership",exact_tuple,0x00017BA0
CODE_06_AI.bin,0x00017C1C,IsOn__6CMoverFR7AICOORD,0x0042EEE0,high,"single AICOORD pointer and exact 16x16 x/y fixed-point containment predicate; exact signatures, ILTs, vtable slots, callers, constants, object fields, inverse rider operations, and Mac family behavior corroborate ownership",exact_tuple,0x00017C1C
CODE_06_AI.bin,0x00017D1A,VerifyObjects__6CMoverFv,0x0042EF40,high,"removes attached objects outside mover bounds, clears attachment flags, and compacts rider array; exact signatures, ILTs, vtable slots, callers, constants, object fields, inverse rider operations, and Mac family behavior corroborate ownership",exact_tuple,0x00017D1A
CODE_06_AI.bin,0x00017E74,GetOn__6CMoverFP11CGameObject,0x0042EFF0,high,"single object pointer, z tolerance, IsOn call, duplicate/capacity checks, attachment and position behavior; exact signatures, ILTs, vtable slots, callers, constants, object fields, inverse rider operations, and Mac family behavior corroborate ownership",exact_tuple,0x00017E74
CODE_06_AI.bin,0x00017EEE,StopObjectsMoving__6CMoverFv,0x0042F140,high,"iterates attached objects and stops/reset paths through evidenced owner or child dispatch; exact signatures, ILTs, vtable slots, callers, constants, object fields, inverse rider operations, and Mac family behavior corroborate ownership",exact_tuple,0x00017EEE
CODE_06_AI.bin,0x00017F7A,__ct__13CMoverManagerFP3CAIi,0x0042F190,high,"two-argument thiscall, EFF stream type 0x1A payload 0x0F, mover-manager vtable, level owner and capacity fields; exact signatures, ILTs, manager/object vtables, 0x1A0 stride, callers, fields and inverse CMover operations corroborate ownership",exact_tuple,0x00017F7A
CODE_06_AI.bin,0x00017FE0,Restart__13CMoverManagerFv,0x0042F1F0,high,"iterates the allocated capacity at exact 0x1A0 stride and invokes CMover Restart vtable slot +0x104; exact signatures, ILTs, manager/object vtables, 0x1A0 stride, callers, fields and inverse CMover operations corroborate ownership",exact_tuple,0x00017FE0
CODE_06_AI.bin,0x000180AA,Initialise__13CMoverManagerFi,0x0042F220,high,"one integer capacity, allocates capacity times 0x1A0, constructs each CMover, restarts it, and assigns owner; exact signatures, ILTs, manager/object vtables, 0x1A0 stride, callers, fields and inverse CMover operations corroborate ownership",exact_tuple,0x000180AA
CODE_06_AI.bin,0x00018126,__dt__13CMoverManagerFv,0x0042F2C0,high,"restores manager vtable, vector-deletes mover array, and destroys inherited EFF stream state; exact signatures, ILTs, manager/object vtables, 0x1A0 stride, callers, fields and inverse CMover operations corroborate ownership",exact_tuple,0x00018126
CODE_06_AI.bin,0x000181A4,Find__13CMoverManagerFiiRi,0x0042F2F0,high,"two coordinates plus int reference output; scans live count and calls CMover IsAt at 0x1A0 stride; exact signatures, ILTs, manager/object vtables, 0x1A0 stride, callers, fields and inverse CMover operations corroborate ownership",exact_tuple,0x000181A4
CODE_06_AI.bin,0x00018218,Process__13CMoverManagerFv,0x0042F500,high,"scans live movers and invokes CMover Process vtable slot +0x14 only when active flag +0x138 is set; exact signatures, ILTs, manager/object vtables, 0x1A0 stride, callers, fields and inverse CMover operations corroborate ownership",exact_tuple,0x00018218
CODE_06_AI.bin,0x00018289,GetViewData__13CMoverManagerFP9CViewData,0x0042F540,high,"one CViewData pointer, calls each mover view-data vtable slot +0x0C, advances records by 0x4C, returns emitted count; exact signatures, ILTs, manager/object vtables, 0x1A0 stride, callers, fields and inverse CMover operations corroborate ownership",exact_tuple,0x00018289
CODE_06_AI.bin,0x00018302,Add__13CMoverManagerFUsiUcii,0x0042F5E0,high,"exact five-argument ABI matching CMover Set, capacity check, 0x1A0 live slot initialization, increments live count; exact signatures, ILTs, manager/object vtables, 0x1A0 stride, callers, fields and inverse CMover operations corroborate ownership",exact_tuple,0x00018302
CODE_06_AI.bin,0x00018391,Switch__13CMoverManagerF9swMessagei,0x0042F620,high,"message plus slot id, finds mover by managed slot and dispatches action 4 to CMover Switch; exact signatures, ILTs, manager/object vtables, 0x1A0 stride, callers, fields and inverse CMover operations corroborate ownership",exact_tuple,0x00018391
CODE_06_AI.bin,0x000184A5,LoadLevel__13CMoverManagerFPUciUc,0x0042F680,high,"buffer plus integer ABI, allocates from record count, version-gated slot/flag decoding and repeated Add dispatch; exact signatures, ILTs, manager/object vtables, 0x1A0 stride, callers, fields and inverse CMover operations corroborate ownership",exact_tuple,0x000184A5
CODE_09_Map.bin,0x000004A2,__ct__4CMapFv,0x004303C0,high,"initializes grid pointers/dimensions and shared map globals, clears walk buffer and name state; exact signatures, ILTs/callers, 0x54-byte layout, 12-byte cells, transforms, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x000004A2
CODE_09_Map.bin,0x000004DE,Restart__4CMapFv,0x004303F0,high,"resets orientation, name, default terrain ids and clears embedded grid cells; exact signatures, ILTs/callers, 0x54-byte layout, 12-byte cells, transforms, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x000004DE
CODE_09_Map.bin,0x0000054C,__dt__4CMapFv,0x00430410,high,"semantic teardown frees walk-mask and terrain-cell buffers without deleting this; exact signatures, ILTs/callers, 0x54-byte layout, 12-byte cells, transforms, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x0000054C
CODE_09_Map.bin,0x0000061C,ReSize__4CMapFii,0x00430440,high,"exact two-dimension ABI, reallocates width-times-height 12-byte cells and one-byte walk buffer; exact signatures, ILTs/callers, 0x54-byte layout, 12-byte cells, transforms, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x0000061C
CODE_09_Map.bin,0x000006C0,GetZ__4CMapFiiPP6CMover,0x004304E0,high,"two coordinates plus CMover double pointer, moving-platform flag 0x10 override then static tile-height fallback; exact signatures, ILTs/callers, 0x54-byte layout, 12-byte cells, transforms, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x000006C0
CODE_09_Map.bin,0x00000718,GetWalk__4CMapFii,0x004305F0,high,"exact two-coordinate ABI, bounds checks logical dimensions and returns one-byte walk/edge mask; exact signatures, ILTs/callers, 0x54-byte layout, 12-byte cells, transforms, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x00000718
CODE_09_Map.bin,0x0000097A,CreateWalkBits__4CMapFv,0x00430620,high,"builds per-cell directional walk bits from neighbor heights, flags and 16-pixel boundaries; exact signatures, ILTs/callers, 0x54-byte layout, 12-byte cells, transforms, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x0000097A
CODE_09_Map.bin,0x000009DF,SetTerrain__4CMapFii11eObjectTypei,0x00430A20,high,"exact x/y/type/variant ABI, writes 12-byte terrain cell and refreshes render flags; exact signatures, ILTs/callers, 0x54-byte layout, 12-byte cells, transforms, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x000009DF
CODE_09_Map.bin,0x00000AFC,ScreenToGame__4CMapFiiRiRi,0x00430A50,high,"two values plus two output references and four-view rotation transform; exact signatures, ILTs/callers, 0x54-byte layout, 12-byte cells, transforms, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x00000AFC
CODE_09_Map.bin,0x00000C16,GameToScreen__4CMapFiiRiRi,0x00430BE0,high,"two values plus two output references and inverse four-view rotation transform; exact signatures, ILTs/callers, 0x54-byte layout, 12-byte cells, transforms, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x00000C16
CODE_09_Map.bin,0x00000D2C,GameToScreen__4CMapFRiRi,0x00430CE0,high,"two reference ABI, snapshots values then applies the same inverse rotation formulas in place; exact signatures, ILTs/callers, 0x54-byte layout, 12-byte cells, transforms, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x00000D2C
CODE_09_Map.bin,0x00000E43,LoadLevel__4CMapFP24tagLoadGroundSurfaceDataUlUc,0x00430DB0,high,"surface-data pointer plus retained Windows length/version ABI; clears/resizes grid, loads 12-byte cells, rebuilds walk bits and cliffs; exact signatures, ILTs/callers, 0x54-byte layout, 12-byte cells, transforms, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x00000E43
CODE_09_Map.bin,0x00000E93,LoadLevelName__4CMapFP17tagLoadGroundNameUl,0x00430E80,high,"name-chunk pointer plus length ABI confirmed by source/caller; forwards name payload to SetLevelName; exact signatures, ILTs/callers, 0x54-byte layout, 12-byte cells, transforms, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x00000E93
CODE_09_Map.bin,0x00000EFF,LoadDefaultBlox__4CMapFP18tagLoadDefaultBloxUl,0x00430E90,high,"default-blox pointer plus length ABI confirmed by source/caller; stores two default terrain ids at +0x4C/+0x50; exact signatures, ILTs/callers, 0x54-byte layout, 12-byte cells, transforms, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x00000EFF
CODE_09_Map.bin,0x00000F5A,SetLevelName__4CMapFPc,0x00431010,high,"single char pointer, bounded 0x20-byte copy to +0x24 and explicit terminator at +0x44; exact signatures, ILTs/callers, 0x54-byte layout, 12-byte cells, transforms, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x00000F5A
CODE_09_Map.bin,0x0000105C,CalculateCliff__4CMapFv,0x00431030,high,"iterates terrain cells and derives repeated-column/cliff count from current/right/below height values; exact signatures, ILTs/callers, 0x54-byte layout, 12-byte cells, transforms, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x0000105C
CODE_09_Map.bin,0x00000134,GetZ__7CGroundFii,0x0042FFE0,high,"exact two-coordinate ABI and terrain-type-specific height formulas over 12-byte ground cell; exact signatures, ILTs/callers, 12-byte cell/array layouts, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x00000134
CODE_09_Map.bin,0x0000033E,IsHit__7CGroundFiiUc,0x00430110,high,"exact x/y/unsigned-char ABI and terrain-shape mask tables including special-mode handling; exact signatures, ILTs/callers, 12-byte cell/array layouts, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x0000033E
CODE_09_Map.bin,0x000003E6,SetCollision__7CGroundFv,0x004302D0,high,"no-argument method derives collision/render flags at cell +6 from terrain type constants; exact signatures, ILTs/callers, 12-byte cell/array layouts, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x000003E6
CODE_09_Map.bin,0x00000456,Clear__12CGroundArrayFv,0x00430370,high,"iterates width and height over 12-byte cells and resets every CGround to type 0x209 with zero metadata; exact signatures, ILTs/callers, 12-byte cell/array layouts, constants and Mac 68K behavior corroborate ownership",exact_tuple,0x00000456
CODE_06_AI.bin,0x000184DE,__ct__12CNodeManagerFi,0x00421180,high,"constructs manager with null node array and capacity; exact Mac bodies/signatures and Windows ABI, ILTs, 0x0c manager/0x14 node layouts, callers and constants corroborate ownership",exact_tuple,0x000184DE
CODE_06_AI.bin,0x00018530,Restart__12CNodeManagerFv,0x004211A0,high,"iterates capacity over 0x14-byte nodes and calls CNode Restart; exact Mac bodies/signatures and Windows ABI, ILTs, 0x0c manager/0x14 node layouts, callers and constants corroborate ownership",exact_tuple,0x00018530
CODE_06_AI.bin,0x000185CE,Initialise__12CNodeManagerFi,0x004211D0,high,"allocates counted CNode array and initializes/restarts records; exact Mac bodies/signatures and Windows ABI, ILTs, 0x0c manager/0x14 node layouts, callers and constants corroborate ownership",exact_tuple,0x000185CE
CODE_06_AI.bin,0x00018628,__dt__12CNodeManagerFv,0x00421260,high,"destroys each node link array then frees counted manager storage; exact Mac bodies/signatures and Windows ABI, ILTs, 0x0c manager/0x14 node layouts, callers and constants corroborate ownership",exact_tuple,0x00018628
CODE_06_AI.bin,0x00018687,GetNodePosition__12CNodeManagerFi,0x004212A0,high,"indexes 0x14-byte node array and returns fixed-point AICOORD with sentinel z; exact Mac bodies/signatures and Windows ABI, ILTs, 0x0c manager/0x14 node layouts, callers and constants corroborate ownership",exact_tuple,0x00018687
CODE_06_AI.bin,0x000186CA,__ct__5CNodeFv,0x004212E0,high,"sets x/y sentinels and null neighbour storage; exact Mac bodies/signatures and Windows ABI, ILTs, 0x0c manager/0x14 node layouts, callers and constants corroborate ownership",exact_tuple,0x000186CA
CODE_06_AI.bin,0x000186EC,Restart__5CNodeFv,0x00421300,high,"resets current neighbour count at node offset 0x10; exact Mac bodies/signatures and Windows ABI, ILTs, 0x0c manager/0x14 node layouts, callers and constants corroborate ownership",exact_tuple,0x000186EC
CODE_06_AI.bin,0x00018738,__dt__5CNodeFv,0x00421310,high,"frees neighbour pair storage at node offset 0x0c; exact Mac bodies/signatures and Windows ABI, ILTs, 0x0c manager/0x14 node layouts, callers and constants corroborate ownership",exact_tuple,0x00018738
CODE_06_AI.bin,0x0001879A,Initialise__5CNodeFiii,0x00421330,high,"stores fixed-point x/y and expected neighbour count; exact Mac bodies/signatures and Windows ABI, ILTs, 0x0c manager/0x14 node layouts, callers and constants corroborate ownership",exact_tuple,0x0001879A
CODE_06_AI.bin,0x000187E0,AddANeighbour__5CNodeFii,0x004213A0,high,"appends two-dword neighbour pair and increments count; exact Mac bodies/signatures and Windows ABI, ILTs, 0x0c manager/0x14 node layouts, callers and constants corroborate ownership",exact_tuple,0x000187E0
CODE_06_AI.bin,0x0001883E,Position__5CNodeFv,0x004213D0,high,"returns fixed-point x/y plus 0xAA55AA55 coordinate sentinel; exact Mac bodies/signatures and Windows ABI, ILTs, 0x0c manager/0x14 node layouts, callers and constants corroborate ownership",exact_tuple,0x0001883E
CODE_06_AI.bin,0x00018939,LoadLevel__12CNodeManagerFP22tagLoadNodeInformationUlUc,0x00421470,high,"parses counted NODE records and variable neighbour pairs; exact Mac bodies/signatures and Windows ABI, ILTs, 0x0c manager/0x14 node layouts, callers and constants corroborate ownership",exact_tuple,0x00018939
CODE_06_AI.bin,0x00003F16,__ct__12CBallManagerFP3CAIi,0x00421EA0,high,"constructs manager with CAI owner, null pointer array, capacity and published global; exact Mac bodies/signatures and Windows ABI, ILTs, manager fields, array semantics, vtable dispatch and callers corroborate ownership",exact_tuple,0x00003F16
CODE_06_AI.bin,0x00003F70,Restart__12CBallManagerFv,0x00421EC0,high,"iterates capacity and invokes each CBall Restart through vtable slot 0x104; exact Mac bodies/signatures and Windows ABI, ILTs, manager fields, array semantics, vtable dispatch and callers corroborate ownership",exact_tuple,0x00003F70
CODE_06_AI.bin,0x00004014,Initialise__12CBallManagerFi,0x00421EF0,high,"allocates pointer array and capacity CBall objects of Windows size 0x13c; exact Mac bodies/signatures and Windows ABI, ILTs, manager fields, array semantics, vtable dispatch and callers corroborate ownership",exact_tuple,0x00004014
CODE_06_AI.bin,0x000040A4,__dt__12CBallManagerFv,0x00421F80,high,"deletes every allocated CBall then frees pointer array; exact Mac bodies/signatures and Windows ABI, ILTs, manager fields, array semantics, vtable dispatch and callers corroborate ownership",exact_tuple,0x000040A4
CODE_06_AI.bin,0x000040F6,Process__12CBallManagerFv,0x00421FC0,high,"processes active prefix through CBall vtable slot 0x14 and returns true; exact Mac bodies/signatures and Windows ABI, ILTs, manager fields, array semantics, vtable dispatch and callers corroborate ownership",exact_tuple,0x000040F6
CODE_06_AI.bin,0x0000416E,Delete__12CBallManagerFP5CBall,0x00421FF0,high,"removes matching CBall from active prefix and compacts pointers; exact Mac bodies/signatures and Windows ABI, ILTs, manager fields, array semantics, vtable dispatch and callers corroborate ownership",exact_tuple,0x0000416E
CODE_06_AI.bin,0x000041EB,LoadLevel__12CBallManagerFPUciUc,0x00422060,high,"initialises count from BALL payload then loads each active CBall; exact Mac bodies/signatures and Windows ABI, ILTs, manager fields, array semantics, vtable dispatch and callers corroborate ownership",exact_tuple,0x000041EB
CODE_06_AI.bin,0x00003696,__ct__5CBallFv,0x00421660,high,"constructs 0x13c CBall on managed-entity base type 9 and installs CBall vtable; exact Mac bodies/signatures and Windows ABI, ILTs, 0x13c layout, vtable slots, fixed-point math, state transitions and callers corroborate ownership",exact_tuple,0x00003696
CODE_06_AI.bin,0x000036DC,Restart__5CBallFv,0x00421690,high,"restarts managed-entity base then restores state 0x25 and default speed; exact Mac bodies/signatures and Windows ABI, ILTs, 0x13c layout, vtable slots, fixed-point math, state transitions and callers corroborate ownership",exact_tuple,0x000036DC
